"activity","subject_id","variable","average"
"STANDING",18,"tBodyAccJerk_mean_X",0.0776448301356287
"STANDING",18,"tBodyAccJerk_mean_Y",0.0129534445262126
"STANDING",18,"tBodyAccJerk_mean_Z",0.000886467423302994
"STANDING",18,"tBodyAccJerk_std_X",-0.711725557065868
"STANDING",18,"tBodyAccJerk_std_Y",-0.711788469131737
"STANDING",18,"tBodyAccJerk_std_Z",-0.834520665329341
"STANDING",18,"tBodyGyro_mean_X",-0.038430136020509
"STANDING",18,"tBodyGyro_mean_Y",-0.0672248771926647
"STANDING",18,"tBodyGyro_mean_Z",0.0913241464640719
"STANDING",18,"tBodyGyro_std_X",-0.791426443721557
"STANDING",18,"tBodyGyro_std_Y",-0.759370761556886
"STANDING",18,"tBodyGyro_std_Z",-0.72614680991018
"STANDING",18,"tBodyGyroJerk_mean_X",-0.0940621740320958
"STANDING",18,"tBodyGyroJerk_mean_Y",-0.0445622527458084
"STANDING",18,"tBodyGyroJerk_mean_Z",-0.0571652014122156
"STANDING",18,"tBodyGyroJerk_std_X",-0.830920002934132
"STANDING",18,"tBodyGyroJerk_std_Y",-0.874371824640719
"STANDING",18,"tBodyGyroJerk_std_Z",-0.825666964760479
"STANDING",18,"tBodyAccMag_mean",-0.630947459700599
"STANDING",18,"tBodyAccMag_std",-0.665011683643713
"STANDING",18,"tGravityAccMag_mean",-0.630947459700599
"STANDING",18,"tGravityAccMag_std",-0.665011683643713
"STANDING",18,"tBodyAccJerkMag_mean",-0.73320719751497
"STANDING",18,"tBodyAccJerkMag_std",-0.723788786335329
"STANDING",18,"tBodyGyroMag_mean",-0.693434577904192
"STANDING",18,"tBodyGyroMag_std",-0.760315278287425
"STANDING",18,"tBodyGyroJerkMag_mean",-0.84851863011976
"STANDING",18,"tBodyGyroJerkMag_std",-0.879781879790419
"STANDING",18,"fBodyAcc_mean_X",-0.689453051047904
"STANDING",18,"fBodyAcc_mean_Y",-0.637957449640719
"STANDING",18,"fBodyAcc_mean_Z",-0.742231387634731
"STANDING",18,"fBodyAcc_std_X",-0.660489537904192
"STANDING",18,"fBodyAcc_std_Y",-0.605510423961078
"STANDING",18,"fBodyAcc_std_Z",-0.672541676278443
"STANDING",18,"fBodyAccJerk_mean_X",-0.728496455928144
"STANDING",18,"fBodyAccJerk_mean_Y",-0.723907683083832
"STANDING",18,"fBodyAccJerk_mean_Z",-0.819222532994012
"STANDING",18,"fBodyAccJerk_std_X",-0.720203372035928
"STANDING",18,"fBodyAccJerk_std_Y",-0.718398453652695
"STANDING",18,"fBodyAccJerk_std_Z",-0.848506493113772
"STANDING",18,"fBodyGyro_mean_X",-0.772855463736527
"STANDING",18,"fBodyGyro_mean_Y",-0.801441592754491
"STANDING",18,"fBodyGyro_mean_Z",-0.737016020538922
"STANDING",18,"fBodyGyro_std_X",-0.799760555973054
"STANDING",18,"fBodyGyro_std_Y",-0.74032145739521
"STANDING",18,"fBodyGyro_std_Z",-0.748592744401198
"STANDING",18,"fBodyAccMag_mean",-0.673154380637725
"STANDING",18,"fBodyAccMag_std",-0.713137798532934
"STANDING",18,"fBodyBodyAccJerkMag_mean",-0.720747618404192
"STANDING",18,"fBodyBodyAccJerkMag_std",-0.729163423712575
"STANDING",18,"fBodyBodyGyroMag_mean",-0.802962549161677
"STANDING",18,"fBodyBodyGyroMag_std",-0.775670438287425
"STANDING",18,"fBodyBodyGyroJerkMag_mean",-0.875441210479042
"STANDING",18,"fBodyBodyGyroJerkMag_std",-0.894709025422156
"STANDING",20,"tBodyAcc_mean_X",0.268595205636364
"STANDING",20,"tBodyAcc_mean_Y",-0.0192867074389394
"STANDING",20,"tBodyAcc_mean_Z",-0.111651090326263
"STANDING",20,"tBodyAcc_std_X",-0.650788909160606
"STANDING",20,"tBodyAcc_std_Y",-0.456259753985354
"STANDING",20,"tBodyAcc_std_Z",-0.630893001863636
"STANDING",20,"tGravityAcc_mean_X",0.657243899191919
"STANDING",20,"tGravityAcc_mean_Y",-0.0686181655555556
"STANDING",20,"tGravityAcc_mean_Z",0.10679036740404
"STANDING",20,"tGravityAcc_std_X",-0.958324946717172
"STANDING",20,"tGravityAcc_std_Y",-0.953576080606061
"STANDING",20,"tGravityAcc_std_Z",-0.93887359689899
"STANDING",20,"tBodyAccJerk_mean_X",0.0835868911373737
"STANDING",20,"tBodyAccJerk_mean_Y",0.00611187765247475
"STANDING",20,"tBodyAccJerk_mean_Z",-0.00607491491689899
"STANDING",20,"tBodyAccJerk_std_X",-0.659309592116667
"STANDING",20,"tBodyAccJerk_std_Y",-0.606793100151515
"STANDING",20,"tBodyAccJerk_std_Z",-0.75401945230303
"STANDING",20,"tBodyGyro_mean_X",-0.0256483096989899
"STANDING",20,"tBodyGyro_mean_Y",-0.0789307564061111
"STANDING",20,"tBodyGyro_mean_Z",0.082163496089899
"STANDING",20,"tBodyGyro_std_X",-0.70994810379798
"STANDING",20,"tBodyGyro_std_Y",-0.642839666627273
"STANDING",20,"tBodyGyro_std_Z",-0.579620527478788
"STANDING",20,"tBodyGyroJerk_mean_X",-0.0953189767722222
"STANDING",20,"tBodyGyroJerk_mean_Y",-0.0424081459060606
"STANDING",20,"tBodyGyroJerk_mean_Z",-0.0556613228575758
"STANDING",20,"tBodyGyroJerk_std_X",-0.733941115257576
"STANDING",20,"tBodyGyroJerk_std_Y",-0.716353299126263
"STANDING",20,"tBodyGyroJerk_std_Z",-0.715358641818182
"STANDING",20,"tBodyAccMag_mean",-0.56833411675101
"STANDING",20,"tBodyAccMag_std",-0.614326377454545
"STANDING",20,"tGravityAccMag_mean",-0.56833411675101
"STANDING",20,"tGravityAccMag_std",-0.614326377454545
"STANDING",20,"tBodyAccJerkMag_mean",-0.663144565966667
"STANDING",20,"tBodyAccJerkMag_std",-0.626302305960101
"STANDING",20,"tBodyGyroMag_mean",-0.581261642571717
"STANDING",20,"tBodyGyroMag_std",-0.626155662129697
"STANDING",20,"tBodyGyroJerkMag_mean",-0.730864782378788
"STANDING",20,"tBodyGyroJerkMag_std",-0.707476828521212
"STANDING",20,"fBodyAcc_mean_X",-0.645734537631313
"STANDING",20,"fBodyAcc_mean_Y",-0.506320391156566
"STANDING",20,"fBodyAcc_mean_Z",-0.659532033916162
"STANDING",20,"fBodyAcc_std_X",-0.654036248306667
"STANDING",20,"fBodyAcc_std_Y",-0.466298670467677
"STANDING",20,"fBodyAcc_std_Z",-0.644857545959596
"STANDING",20,"fBodyAccJerk_mean_X",-0.674120731307722
"STANDING",20,"fBodyAccJerk_mean_Y",-0.629326860401515
"STANDING",20,"fBodyAccJerk_mean_Z",-0.734465775308081
"STANDING",20,"fBodyAccJerk_std_X",-0.674575997207071
"STANDING",20,"fBodyAccJerk_std_Y",-0.609033040979596
"STANDING",20,"fBodyAccJerk_std_Z",-0.772151009146465
"STANDING",20,"fBodyGyro_mean_X",-0.663525228784343
"STANDING",20,"fBodyGyro_mean_Y",-0.642043649208939
"STANDING",20,"fBodyGyro_mean_Z",-0.587217933571212
"STANDING",20,"fBodyGyro_std_X",-0.726226342060606
"STANDING",20,"fBodyGyro_std_Y",-0.646762421016667
"STANDING",20,"fBodyGyro_std_Z",-0.616340393406566
"STANDING",20,"fBodyAccMag_mean",-0.603443252690404
"STANDING",20,"fBodyAccMag_std",-0.683038764726768
"STANDING",20,"fBodyBodyAccJerkMag_mean",-0.621138091371919
"STANDING",20,"fBodyBodyAccJerkMag_std",-0.635841381332323
"STANDING",20,"fBodyBodyGyroMag_mean",-0.653958606511717
"STANDING",20,"fBodyBodyGyroMag_std",-0.673230720494949
"STANDING",20,"fBodyBodyGyroJerkMag_mean",-0.718871385552626
"STANDING",20,"fBodyBodyGyroJerkMag_std",-0.713768868169192
"STANDING",22,"tBodyAcc_mean_X",0.267565895829268
"STANDING",22,"tBodyAcc_mean_Y",-0.016771104312122
"STANDING",22,"tBodyAcc_mean_Z",-0.108849744982114
"STANDING",22,"tBodyAcc_std_X",-0.408498997088862
"STANDING",22,"tBodyAcc_std_Y",-0.326700060089431
"STANDING",22,"tBodyAcc_std_Z",-0.551943490507317
"STANDING",22,"tGravityAcc_mean_X",0.503385126178862
"STANDING",22,"tGravityAcc_mean_Y",0.0442736759186992
"STANDING",22,"tGravityAcc_mean_Z",0.234681679495935
"STANDING",22,"tGravityAcc_std_X",-0.938572531056911
"STANDING",22,"tGravityAcc_std_Y",-0.945180370293496
"STANDING",22,"tGravityAcc_std_Z",-0.929170545691057
"STANDING",22,"tBodyAccJerk_mean_X",0.0700672625147154
"STANDING",22,"tBodyAccJerk_mean_Y",0.00930099346105691
"STANDING",22,"tBodyAccJerk_mean_Z",-0.0131640140761789
"STANDING",22,"tBodyAccJerk_std_X",-0.456687476
"STANDING",22,"tBodyAccJerk_std_Y",-0.417944389701626
"STANDING",22,"tBodyAccJerk_std_Z",-0.678143433821138
"STANDING",22,"tBodyGyro_mean_X",-0.00112339350162602
"STANDING",22,"tBodyGyro_mean_Y",-0.10137018874878
"STANDING",22,"tBodyGyro_mean_Z",0.0758043878666667
"STANDING",22,"tBodyGyro_std_X",-0.619856056592683
"STANDING",22,"tBodyGyro_std_Y",-0.699934248861789
"STANDING",22,"tBodyGyro_std_Z",-0.547955275764228
"STANDING",22,"tBodyGyroJerk_mean_X",-0.114427759866748
"STANDING",22,"tBodyGyroJerk_mean_Y",-0.0404541723047154
"STANDING",22,"tBodyGyroJerk_mean_Z",-0.0644152729899187
"STANDING",22,"tBodyGyroJerk_std_X",-0.625212511333333
"STANDING",22,"tBodyGyroJerk_std_Y",-0.797747537235772
"STANDING",22,"tBodyGyroJerk_std_Z",-0.663925946674797
"STANDING",22,"tBodyAccMag_mean",-0.353264495414634
"STANDING",22,"tBodyAccMag_std",-0.469146190154634
"STANDING",22,"tGravityAccMag_mean",-0.353264495414634
"STANDING",22,"tGravityAccMag_std",-0.469146190154634
"STANDING",22,"tBodyAccJerkMag_mean",-0.484983543582927
"STANDING",22,"tBodyAccJerkMag_std",-0.457667435430488
"STANDING",22,"tBodyGyroMag_mean",-0.530408052165854
"STANDING",22,"tBodyGyroMag_std",-0.58616042178374
"STANDING",22,"tBodyGyroJerkMag_mean",-0.723727568292683
"STANDING",22,"tBodyGyroJerkMag_std",-0.768258152845528
"STANDING",22,"fBodyAcc_mean_X",-0.469793729799187
"STANDING",22,"fBodyAcc_mean_Y",-0.350425993027642
"STANDING",22,"fBodyAcc_mean_Z",-0.58511773696748
"STANDING",22,"fBodyAcc_std_X",-0.386658942001626
"STANDING",22,"fBodyAcc_std_Y",-0.358594356956098
"STANDING",22,"fBodyAcc_std_Z",-0.57089997098374
"STANDING",22,"fBodyAccJerk_mean_X",-0.482177496374797
"STANDING",22,"fBodyAccJerk_mean_Y",-0.438179681174797
"STANDING",22,"fBodyAccJerk_mean_Z",-0.649840836666667
"STANDING",22,"fBodyAccJerk_std_X",-0.479376250713415
"STANDING",22,"fBodyAccJerk_std_Y",-0.436851876529854
"STANDING",22,"fBodyAccJerk_std_Z",-0.705406665853659
"STANDING",22,"fBodyGyro_mean_X",-0.54222877499187
"STANDING",22,"fBodyGyro_mean_Y",-0.706565563170732
"STANDING",22,"fBodyGyro_mean_Z",-0.531747806138211
"STANDING",22,"fBodyGyro_std_X",-0.645407507130081
"STANDING",22,"fBodyGyro_std_Y",-0.699201260894309
"STANDING",22,"fBodyGyro_std_Z",-0.596342575910569
"STANDING",22,"fBodyAccMag_mean",-0.439651188565854
"STANDING",22,"fBodyAccMag_std",-0.572895500055285
"STANDING",22,"fBodyBodyAccJerkMag_mean",-0.453431441817886
"STANDING",22,"fBodyBodyAccJerkMag_std",-0.468314812693496
"STANDING",22,"fBodyBodyGyroMag_mean",-0.642492204065041
"STANDING",22,"fBodyBodyGyroMag_std",-0.621511307308943
"STANDING",22,"fBodyBodyGyroJerkMag_mean",-0.773520124878049
"STANDING",22,"fBodyBodyGyroJerkMag_std",-0.779661007398374
"STANDING",23,"tBodyAcc_mean_X",0.273493254730108
"STANDING",23,"tBodyAcc_mean_Y",-0.019589258786828
"STANDING",23,"tBodyAcc_mean_Z",-0.109093982385242
"STANDING",23,"tBodyAcc_std_X",-0.622594039757258
"STANDING",23,"tBodyAcc_std_Y",-0.532078546615699
"STANDING",23,"tBodyAcc_std_Z",-0.450557203409946
"STANDING",23,"tGravityAcc_mean_X",0.662324737580645
"STANDING",23,"tGravityAcc_mean_Y",0.0146209197354839
"STANDING",23,"tGravityAcc_mean_Z",0.0518662466372043
"STANDING",23,"tGravityAcc_std_X",-0.964393040295699
"STANDING",23,"tGravityAcc_std_Y",-0.960318907096774
"STANDING",23,"tGravityAcc_std_Z",-0.934236146612903
"STANDING",23,"tBodyAccJerk_mean_X",0.0778588215843817
"STANDING",23,"tBodyAccJerk_mean_Y",0.0200470964972984
"STANDING",23,"tBodyAccJerk_mean_Z",-0.000717680881887096
"STANDING",23,"tBodyAccJerk_std_X",-0.608183751830914
"STANDING",23,"tBodyAccJerk_std_Y",-0.61898123051828
"STANDING",23,"tBodyAccJerk_std_Z",-0.603048769571532
"STANDING",23,"tBodyGyro_mean_X",-0.0220890418013172
"STANDING",23,"tBodyGyro_mean_Y",-0.0825972963754032
"STANDING",23,"tBodyGyro_mean_Z",0.074694942324328
"STANDING",23,"tBodyGyro_std_X",-0.755738625241935
"STANDING",23,"tBodyGyro_std_Y",-0.500338191139785
"STANDING",23,"tBodyGyro_std_Z",-0.609683451821774
"STANDING",23,"tBodyGyroJerk_mean_X",-0.0966990737225806
"STANDING",23,"tBodyGyroJerk_mean_Y",-0.0432722741798387
"STANDING",23,"tBodyGyroJerk_mean_Z",-0.0621959093526344
"STANDING",23,"tBodyGyroJerk_std_X",-0.728692138333333
"STANDING",23,"tBodyGyroJerk_std_Y",-0.546043593651882
"STANDING",23,"tBodyGyroJerk_std_Z",-0.740518145887097
"STANDING",23,"tBodyAccMag_mean",-0.532754757205108
"STANDING",23,"tBodyAccMag_std",-0.56557562579215
"STANDING",23,"tGravityAccMag_mean",-0.532754757205108
"STANDING",23,"tGravityAccMag_std",-0.56557562579215
"STANDING",23,"tBodyAccJerkMag_mean",-0.58640067170914
"STANDING",23,"tBodyAccJerkMag_std",-0.55872531418629
"STANDING",23,"tBodyGyroMag_mean",-0.544207964433387
"STANDING",23,"tBodyGyroMag_std",-0.541949073660753
"STANDING",23,"tBodyGyroJerkMag_mean",-0.623412641977151
"STANDING",23,"tBodyGyroJerkMag_std",-0.573942888021613
"STANDING",23,"fBodyAcc_mean_X",-0.599080886430645
"STANDING",23,"fBodyAcc_mean_Y",-0.548483208943548
"STANDING",23,"fBodyAcc_mean_Z",-0.49021281618414
"STANDING",23,"fBodyAcc_std_X",-0.633839114436559
"STANDING",23,"fBodyAcc_std_Y",-0.554471679592177
"STANDING",23,"fBodyAcc_std_Z",-0.474767543716048
"STANDING",23,"fBodyAccJerk_mean_X",-0.617521836605645
"STANDING",23,"fBodyAccJerk_mean_Y",-0.628231338392742
"STANDING",23,"fBodyAccJerk_mean_Z",-0.578870810235484
"STANDING",23,"fBodyAccJerk_std_X",-0.635054351475538
"STANDING",23,"fBodyAccJerk_std_Y",-0.636977610060753
"STANDING",23,"fBodyAccJerk_std_Z",-0.627540367652688
"STANDING",23,"fBodyGyro_mean_X",-0.685136501518817
"STANDING",23,"fBodyGyro_mean_Y",-0.497783811010484
"STANDING",23,"fBodyGyro_mean_Z",-0.617685416736559
"STANDING",23,"fBodyGyro_std_X",-0.779197054064516
"STANDING",23,"fBodyGyro_std_Y",-0.50785054741371
"STANDING",23,"fBodyGyro_std_Z",-0.644131036807258
"STANDING",23,"fBodyAccMag_mean",-0.529029284118011
"STANDING",23,"fBodyAccMag_std",-0.657048917971505
"STANDING",23,"fBodyBodyAccJerkMag_mean",-0.542663319457527
"STANDING",23,"fBodyBodyAccJerkMag_std",-0.583832309145968
"STANDING",23,"fBodyBodyGyroMag_mean",-0.534657191683602
"STANDING",23,"fBodyBodyGyroMag_std",-0.632288527203763
"STANDING",23,"fBodyBodyGyroJerkMag_mean",-0.584111049810215
"STANDING",23,"fBodyBodyGyroJerkMag_std",-0.593735302105376
"STANDING",25,"tBodyAcc_mean_X",0.275301467772127
"STANDING",25,"tBodyAcc_mean_Y",-0.0193221769314914
"STANDING",25,"tBodyAcc_mean_Z",-0.10962903098044
"STANDING",25,"tBodyAcc_std_X",-0.716264537547677
"STANDING",25,"tBodyAcc_std_Y",-0.531421035602689
"STANDING",25,"tBodyAcc_std_Z",-0.64709556105868
"STANDING",25,"tGravityAcc_mean_X",0.672386622127139
"STANDING",25,"tGravityAcc_mean_Y",0.0471601427530562
"STANDING",25,"tGravityAcc_mean_Z",0.239226040930391
"STANDING",25,"tGravityAcc_std_X",-0.950017091344743
"STANDING",25,"tGravityAcc_std_Y",-0.901088770963325
"STANDING",25,"tGravityAcc_std_Z",-0.880682330706602
"STANDING",25,"tBodyAccJerk_mean_X",0.0817657442063814
"STANDING",25,"tBodyAccJerk_mean_Y",0.00638633884442543
"STANDING",25,"tBodyAccJerk_mean_Z",-0.010346171499489
"STANDING",25,"tBodyAccJerk_std_X",-0.79682335007335
"STANDING",25,"tBodyAccJerk_std_Y",-0.722502919364303
"STANDING",25,"tBodyAccJerk_std_Z",-0.860669382640587
"STANDING",25,"tBodyGyro_mean_X",-0.00298151164792176
"STANDING",25,"tBodyGyro_mean_Y",-0.083900354157824
"STANDING",25,"tBodyGyro_mean_Z",0.0993606079900489
"STANDING",25,"tBodyGyro_std_X",-0.683131970775061
"STANDING",25,"tBodyGyro_std_Y",-0.752261013276284
"STANDING",25,"tBodyGyro_std_Z",-0.74741022
"STANDING",25,"tBodyGyroJerk_mean_X",-0.108263884562298
"STANDING",25,"tBodyGyroJerk_mean_Y",-0.0389884753435208
"STANDING",25,"tBodyGyroJerk_mean_Z",-0.0555782223647433
"STANDING",25,"tBodyGyroJerk_std_X",-0.768682473178484
"STANDING",25,"tBodyGyroJerk_std_Y",-0.902628080757946
"STANDING",25,"tBodyGyroJerk_std_Z",-0.831848667286064
"STANDING",25,"tBodyAccMag_mean",-0.583377749713936
"STANDING",25,"tBodyAccMag_std",-0.659015505611247
"STANDING",25,"tGravityAccMag_mean",-0.583377749713936
"STANDING",25,"tGravityAccMag_std",-0.659015505611247
"STANDING",25,"tBodyAccJerkMag_mean",-0.783445354474328
"STANDING",25,"tBodyAccJerkMag_std",-0.780451867848411
"STANDING",25,"tBodyGyroMag_mean",-0.625733064258924
"STANDING",25,"tBodyGyroMag_std",-0.68515279467066
"STANDING",25,"tBodyGyroJerkMag_mean",-0.849630706259169
"STANDING",25,"tBodyGyroJerkMag_std",-0.872776184449878
"STANDING",25,"fBodyAcc_mean_X",-0.748416509682152
"STANDING",25,"fBodyAcc_mean_Y",-0.600027697242054
"STANDING",25,"fBodyAcc_mean_Z",-0.738509947579462
"STANDING",25,"fBodyAcc_std_X",-0.705223686579951
"STANDING",25,"fBodyAcc_std_Y",-0.529064652290954
"STANDING",25,"fBodyAcc_std_Z",-0.630224637674572
"STANDING",25,"fBodyAccJerk_mean_X",-0.804144642836186
"STANDING",25,"fBodyAccJerk_mean_Y",-0.740570312249389
"STANDING",25,"fBodyAccJerk_mean_Z",-0.849504849486553
"STANDING",25,"fBodyAccJerk_std_X",-0.807712525721271
"STANDING",25,"fBodyAccJerk_std_Y",-0.721707668572127
"STANDING",25,"fBodyAccJerk_std_Z",-0.870541516210269
"STANDING",25,"fBodyGyro_mean_X",-0.672197763601467
"STANDING",25,"fBodyGyro_mean_Y",-0.81313379207824
"STANDING",25,"fBodyGyro_mean_Z",-0.746832213594132
"STANDING",25,"fBodyGyro_std_X",-0.690398481943765
"STANDING",25,"fBodyGyro_std_Y",-0.723584437530562
"STANDING",25,"fBodyGyro_std_Z",-0.771208929095355
"STANDING",25,"fBodyAccMag_mean",-0.69501971
"STANDING",25,"fBodyAccMag_std",-0.695367928718826
"STANDING",25,"fBodyBodyAccJerkMag_mean",-0.779190075892421
"STANDING",25,"fBodyBodyAccJerkMag_std",-0.783547229755501
"STANDING",25,"fBodyBodyGyroMag_mean",-0.754236109755501
"STANDING",25,"fBodyBodyGyroMag_std",-0.697213120366748
"STANDING",25,"fBodyBodyGyroJerkMag_mean",-0.875970674743276
"STANDING",25,"fBodyBodyGyroJerkMag_std",-0.877714953691932
"STANDING",26,"tBodyAcc_mean_X",0.2730365808625
"STANDING",26,"tBodyAcc_mean_Y",-0.0161687277463495
"STANDING",26,"tBodyAcc_mean_Z",-0.107637894928571
"STANDING",26,"tBodyAcc_std_X",-0.623101031168367
"STANDING",26,"tBodyAcc_std_Y",-0.585967142418112
"STANDING",26,"tBodyAcc_std_Z",-0.70498062744898
"STANDING",26,"tGravityAcc_mean_X",0.615123534668367
"STANDING",26,"tGravityAcc_mean_Y",0.10870478277551
"STANDING",26,"tGravityAcc_mean_Z",0.234107010472449
"STANDING",26,"tGravityAcc_std_X",-0.96781789994898
"STANDING",26,"tGravityAcc_std_Y",-0.959713562227041
"STANDING",26,"tGravityAcc_std_Z",-0.955643363545918
"STANDING",26,"tBodyAccJerk_mean_X",0.0808743261341837
"STANDING",26,"tBodyAccJerk_mean_Y",0.00767709978181122
"STANDING",26,"tBodyAccJerk_mean_Z",-0.00724891943768878
"STANDING",26,"tBodyAccJerk_std_X",-0.682815652993112
"STANDING",26,"tBodyAccJerk_std_Y",-0.678386582086227
"STANDING",26,"tBodyAccJerk_std_Z",-0.778349460841837
"STANDING",26,"tBodyGyro_mean_X",-0.020659932105102
"STANDING",26,"tBodyGyro_mean_Y",-0.0827415060904082
"STANDING",26,"tBodyGyro_mean_Z",0.0917853294044643
"STANDING",26,"tBodyGyro_std_X",-0.766673970339286
"STANDING",26,"tBodyGyro_std_Y",-0.800675471045918
"STANDING",26,"tBodyGyro_std_Z",-0.703347205619898
"STANDING",26,"tBodyGyroJerk_mean_X",-0.0988125627461224
"STANDING",26,"tBodyGyroJerk_mean_Y",-0.040476400288852
"STANDING",26,"tBodyGyroJerk_mean_Z",-0.0558282743354031
"STANDING",26,"tBodyGyroJerk_std_X",-0.732321370690816
"STANDING",26,"tBodyGyroJerk_std_Y",-0.836112175331633
"STANDING",26,"tBodyGyroJerk_std_Z",-0.773101524821429
"STANDING",26,"tBodyAccMag_mean",-0.600932264175765
"STANDING",26,"tBodyAccMag_std",-0.620355788665816
"STANDING",26,"tGravityAccMag_mean",-0.600932264175765
"STANDING",26,"tGravityAccMag_std",-0.620355788665816
"STANDING",26,"tBodyAccJerkMag_mean",-0.694917859209184
"STANDING",26,"tBodyAccJerkMag_std",-0.677426336392347
"STANDING",26,"tBodyGyroMag_mean",-0.694597662936224
"STANDING",26,"tBodyGyroMag_std",-0.751833690215051
"STANDING",26,"tBodyGyroJerkMag_mean",-0.798325916709184
"STANDING",26,"tBodyGyroJerkMag_std",-0.818279112908163
"STANDING",26,"fBodyAcc_mean_X",-0.65109030186199
"STANDING",26,"fBodyAcc_mean_Y",-0.610425833240306
"STANDING",26,"fBodyAcc_mean_Z",-0.724046087155612
"STANDING",26,"fBodyAcc_std_X",-0.61349959767602
"STANDING",26,"fBodyAcc_std_Y",-0.600274809826275
"STANDING",26,"fBodyAcc_std_Z",-0.718490475765306
"STANDING",26,"fBodyAccJerk_mean_X",-0.699413168295663
"STANDING",26,"fBodyAccJerk_mean_Y",-0.696726473912755
"STANDING",26,"fBodyAccJerk_mean_Z",-0.76956529125
"STANDING",26,"fBodyAccJerk_std_X",-0.694314518927551
"STANDING",26,"fBodyAccJerk_std_Y",-0.6803580612
"STANDING",26,"fBodyAccJerk_std_Z",-0.78604912494898
"STANDING",26,"fBodyGyro_mean_X",-0.703109561068878
"STANDING",26,"fBodyGyro_mean_Y",-0.799353075357143
"STANDING",26,"fBodyGyro_mean_Z",-0.689404846813776
"STANDING",26,"fBodyGyro_std_X",-0.78740310059949
"STANDING",26,"fBodyGyro_std_Y",-0.803635337372449
"STANDING",26,"fBodyGyro_std_Z",-0.735942384438775
"STANDING",26,"fBodyAccMag_mean",-0.6317569828625
"STANDING",26,"fBodyAccMag_std",-0.673917799546684
"STANDING",26,"fBodyBodyAccJerkMag_mean",-0.679278323637755
"STANDING",26,"fBodyBodyAccJerkMag_std",-0.678025758312755
"STANDING",26,"fBodyBodyGyroMag_mean",-0.770504884821429
"STANDING",26,"fBodyBodyGyroMag_std",-0.782624320831633
"STANDING",26,"fBodyBodyGyroJerkMag_mean",-0.823865297193878
"STANDING",26,"fBodyBodyGyroJerkMag_std",-0.823991408418367
"STANDING",27,"tBodyAcc_mean_X",0.275223067435897
"STANDING",27,"tBodyAcc_mean_Y",-0.0162554117217949
"STANDING",27,"tBodyAcc_mean_Z",-0.105403810015385
"STANDING",27,"tBodyAcc_std_X",-0.990276643846154
"STANDING",27,"tBodyAcc_std_Y",-0.972196177948718
"STANDING",27,"tBodyAcc_std_Z",-0.969969877692308
"STANDING",27,"tGravityAcc_mean_X",0.788037331794872
"STANDING",27,"tGravityAcc_mean_Y",0.0657218505
"STANDING",27,"tGravityAcc_mean_Z",0.219701605211973
"STANDING",27,"tGravityAcc_std_X",-0.985853734871795
"STANDING",27,"tGravityAcc_std_Y",-0.982492101538462
"STANDING",27,"tGravityAcc_std_Z",-0.969254340641026
"STANDING",27,"tBodyAccJerk_mean_X",0.0767283254358974
"STANDING",27,"tBodyAccJerk_mean_Y",0.00997154866282051
"STANDING",27,"tBodyAccJerk_mean_Z",-0.00266551938307692
"STANDING",27,"tBodyAccJerk_std_X",-0.991831534358974
"STANDING",27,"tBodyAccJerk_std_Y",-0.985056905
"STANDING",27,"tBodyAccJerk_std_Z",-0.990225417948718
"STANDING",27,"tBodyGyro_mean_X",-0.0324471173435897
"STANDING",27,"tBodyGyro_mean_Y",-0.0765120463525641
"STANDING",27,"tBodyGyro_mean_Z",0.0809994171153846
"STANDING",27,"tBodyGyro_std_X",-0.987584196794872
"STANDING",27,"tBodyGyro_std_Y",-0.983939928846154
"STANDING",27,"tBodyGyro_std_Z",-0.977847181794872
"STANDING",27,"tBodyGyroJerk_mean_X",-0.0966434086025641
"STANDING",27,"tBodyGyroJerk_mean_Y",-0.0395641430128205
"STANDING",27,"tBodyGyroJerk_mean_Z",-0.0530710005410256
"STANDING",27,"tBodyGyroJerk_std_X",-0.992694551282051
"STANDING",27,"tBodyGyroJerk_std_Y",-0.993396012564103
"STANDING",27,"tBodyGyroJerk_std_Z",-0.992933121025641
"STANDING",27,"tBodyAccMag_mean",-0.980278693846154
"STANDING",27,"tBodyAccMag_std",-0.973689910897436
"STANDING",27,"tGravityAccMag_mean",-0.980278693846154
"STANDING",27,"tGravityAccMag_std",-0.973689910897436
"STANDING",27,"tBodyAccJerkMag_mean",-0.990332891538461
"STANDING",27,"tBodyAccJerkMag_std",-0.990626418974359
"STANDING",27,"tBodyGyroMag_mean",-0.966683888076923
"STANDING",27,"tBodyGyroMag_std",-0.973304104615385
"STANDING",27,"tBodyGyroJerkMag_mean",-0.994198412051282
"STANDING",27,"tBodyGyroJerkMag_std",-0.993732153205128
"STANDING",27,"fBodyAcc_mean_X",-0.990202906025641
"STANDING",27,"fBodyAcc_mean_Y",-0.975155754871795
"STANDING",27,"fBodyAcc_mean_Z",-0.978848418461538
"STANDING",27,"fBodyAcc_std_X",-0.990398788205128
"STANDING",27,"fBodyAcc_std_Y",-0.971690637564103
"STANDING",27,"fBodyAcc_std_Z",-0.967165568461538
"STANDING",27,"fBodyAccJerk_mean_X",-0.991782158076923
"STANDING",27,"fBodyAccJerk_mean_Y",-0.985147330128205
"STANDING",27,"fBodyAccJerk_mean_Z",-0.988521791666667
"STANDING",27,"fBodyAccJerk_std_X",-0.992649861923077
"STANDING",27,"fBodyAccJerk_std_Y",-0.986093858717949
